head,tail,level
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Pope_Clement_VII,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/House_of_Medici,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Signoria_of_Florence,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Hereditary_monarchy,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Medieval_commune,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/War_of_the_League_of_Cognac,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Tuscany,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Margraviate_of_Tuscany,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/List_of_cities_in_Italy,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Pope_Leo_X,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Cosimo_de'_Medici,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Matilda_of_Tuscany,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Alessandro_de'_Medici,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Guild,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Italian_language,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Gonfaloniere,2
https://en.wikipedia.org/wiki/Republic_of_Florence,https://en.wikipedia.org/wiki/Florence,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Michelangelo,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Jean_de_Bilhères,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/St._Peter's_Basilica,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Jesus,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/The_Deposition_(Michelangelo),2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Pietà,2
